"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0039431,1,0,0.5,0,0
-0.021066,1,0.001,0.5,0.001,0
-0.038189,1,0.002,0.5,0.002,0
-0.055312,1,0.003,0.5,0.003,0
-0.072435,1,0.004,0.5,0.004,0
-0.089558,1,0.005,0.5,0.005,0
-0.10668,1,0.006,0.5,0.006,0
-0.1238,1,0.007,0.5,0.007,0
-0.13993,1,0.008,0.5,0.008,0
-0.15174,1,0.009,0.5,0.009,0
-0.16355,1,0.01,0.5,0.01,0
-0.17537,1,0.011,0.5,0.011,0
-0.18718,1,0.012,0.5,0.012,0
-0.19899,1,0.013,0.5,0.013,0
-0.2108,1,0.014,0.5,0.014,0
-0.22261,1,0.015,0.5,0.015,0
-0.23316,1,0.016,0.5,0.016,0
-0.24159,1,0.017,0.5,0.017,0
-0.25002,1,0.018,0.5,0.018,0
-0.25845,1,0.019,0.5,0.019,0
-0.26688,1,0.02,0.5,0.02,0
-0.27532,1,0.021,0.5,0.021,0
-0.28375,1,0.022,0.5,0.022,0
-0.29218,1,0.023,0.5,0.023,0
-0.29995,1,0.024,0.5,0.024,0
-0.3072,1,0.025,0.5,0.025,0
-0.31445,1,0.026,0.5,0.026,0
-0.3217,1,0.027,0.5,0.027,0
-0.32895,1,0.028,0.5,0.028,0
-0.3362,1,0.029,0.5,0.029,0
-0.34345,1,0.03,0.5,0.03,0
-0.3507,1,0.031,0.5,0.031,0
-0.35715,1,0.032,0.5,0.032,0
-0.36334,1,0.033,0.5,0.033,0
-0.36952,1,0.034,0.5,0.034,0
-0.37571,1,0.035,0.5,0.035,0
-0.3819,1,0.036,0.5,0.036,0
-0.38809,1,0.037,0.5,0.037,0
-0.39427,1,0.038,0.5,0.038,0
-0.40046,1,0.039,0.5,0.039,0
-0.4051,1,0.04,0.5,0.04,0
-0.40963,1,0.041,0.5,0.041,0
-0.41416,1,0.042,0.5,0.042,0
-0.41869,1,0.043,0.5,0.043,0
-0.42323,1,0.044,0.5,0.044,0
-0.42776,1,0.045,0.5,0.045,0
-0.43229,1,0.046,0.5,0.046,0
-0.43658,1,0.047,0.5,0.047,0
-0.43916,1,0.048,0.5,0.048,0
-0.44173,1,0.049,0.5,0.049,0
-0.44431,1,0.05,0.5,0.05,0
-0.44688,1,0.051,0.5,0.051,0
-0.44946,1,0.052,0.5,0.052,0
-0.45203,1,0.053,0.5,0.053,0
-0.45461,1,0.054,0.5,0.054,0
-0.4566,1,0.055,0.5,0.055,0
-0.45732,1,0.056,0.5,0.056,0
-0.45804,1,0.057,0.5,0.057,0
-0.45876,1,0.058,0.5,0.058,0
-0.45948,1,0.059,0.5,0.059,0
-0.4602,1,0.06,0.5,0.06,0
-0.46092,1,0.061,0.5,0.061,0
-0.46164,1,0.062,0.5,0.062,0
-0.46165,1,0.063,0.5,0.063,0
-0.46096,1,0.064,0.5,0.064,0
